alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Ghostfreak,Lodestar,Particularlyite,Zantron,6,8,5,Cellite,Solaris,7,8,10,AmpFibian
Brainstorm,Snare-oh,Oilite,Xenon,7,7,7,Mostite,Vulcan,10,6,7,Snare-oh
Grey Matter,Gravattack,Evidenceite,Xenon,7,6,7,Whereite,Vulcan,10,4,6,Snare-oh
Shock Rock,Eatle,Actionite,Zygara,7,7,6,Aite,Orion Nebula,5,7,7,Armodrillo
Walkatrout,Four Arms,Aite,Solaris,6,10,6,Decideite,Beta Hydri,8,6,6,Terraspin
The Worst,Upgrade,Girlite,Vega,7,4,6,Particularite,Zantron,5,7,10,Pesky Dust
Terraspin,Goop,Personite,Orion Nebula,10,6,7,Totalite,Sirius,7,10,9,Shocksquatch
Grey Matter,Ultimate Swampfire,Mostite,Ego the Living Planet,9,10,6,Sendite,Vega,9,10,10,Wildmutt
Brainstorm,Snare-oh,Loseite,Vega,9,5,8,Valueite,Vulcan,5,7,5,Eatle
The Worst,Wildmutt,Yardite,Vega,7,4,6,Centuryite,Kratos IV,5,4,5,Snare-oh
Fasttrack,Ultimate Swampfire,Alsoite,Ego the Living Planet,9,5,6,Herite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Wildvine,Ultimate Spidermonkey,Oilite,Vega,8,4,9,Particularite,Alpha Centauri,5,7,5,Chamalien
Terraspin,Cannonbolt,Withoutite,Ego the Living Planet,9,10,7,Withoutite,Sirius,9,6,9,Ultimate Swampfire
Toepick,Bloxx,Darkite,Zygara,7,5,10,Maybeite,Tierra Nova,5,6,8,Overflow
Snare-oh,Bloxx,Lateite,Zygara,7,6,6,Minuteite,Nebulon,10,6,7,Ultimate Way Big
Cannonbolt,Ultimate Cannonbolt,Agentite,Tau Ceti,8,5,8,Spaceite,Vega,5,4,8,Big Chill
Fasttrack,Bloxx,Valueite,Solaris,9,9,10,Personite,Hala,8,6,6,Jetpack Alien
Rath,Slapback,Norite,Vega,7,4,6,Particularite,Orion Nebula,5,7,5,AmpFibian
NRG,Whampire,Girlite,Altair IV,10,6,9,Riskite,Krypton,7,6,6,Slapback
Overflow,Jetray,Dealite,Krypton,7,4,8,Electionite,Tierra Nova,8,7,10,Ultimate Swampfire
Feedback,Upgrade,Formite,Vega,7,4,8,Respondite,Epsilon Eridani,9,10,10,Humungousaur
Jetray,Lodestar,Dealite,Vega,7,7,5,Decideite,Krypton,8,4,6,Grey Matter
Eye Guy,Wildmutt,Cellite,Alpha Centauri,7,5,10,Mostite,Zantron,5,6,5,Slapback
Brainstorm,Terraspin,Somebodyite,Xenon,7,7,7,Mostite,Orion Nebula,10,6,7,Terraspin
Jury Rigg,Big Chill,Girlite,Tierra Nova,10,5,8,Maybeite,Vortis,8,6,10,Big Chill
Shock Rock,Eatle,Littleite,Vega,7,6,6,Aite,Nebulon,5,7,5,Chamalien
Cannonbolt,Big Chill,Workite,Ego the Living Planet,9,7,10,Sourceite,Vortis,8,5,8,Big Chill
Chamalien,Ultimate Big Chill,Dealite,Tierra Nova,7,4,9,Particularite,Tierra Nova,6,4,5,NRG
AmpFibian,Snare-oh,Receiveite,Solaris,7,4,5,Formite,Tierra Nova,7,8,10,Swampfire
Whampire,Feedback,Aite,Krypton,8,7,5,Dealite,Epsilon Eridani,7,4,6,Ditto
Overflow,Feedback,Groundite,Xandar,6,7,6,Oilite,Nebulon,9,4,6,Four Arms
Ghostfreak,Wildmutt,Dealite,Beta Hydri,8,8,6,Cellite,Zantron,7,8,10,Grey Matter
Kickin Hawk,Overflow,Colorite,Vega,7,8,9,Valueite,Tierra Nova,5,6,7,Eatle
Cannonbolt,Big Chill,Minuteite,Pandora,10,10,10,Sourceite,Vortis,9,5,8,Upgrade
Ultimate Wildmutt,Jetpack Alien,Nameite,Altair IV,5,9,5,Discussionite,Tau Ceti,8,9,8,Jetpack Alien
Brainstorm,Snare-oh,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Upchuck,Jetray,Actionite,Beta Hydri,9,4,6,Mostite,Kratos IV,10,6,9,Gax
Crashhopper,AmpFibian,Loseite,Tierra Nova,8,4,9,Oilite,Beta Hydri,5,4,5,Ultimate Echo Echo
Ultimate Humungousaur,Pesky Dust,Groundite,Tierra Nova,7,7,5,Threeite,Rylos,7,4,10,Toepick
Walkatrout,Ultimate Way Big,Respondite,Vulcan,10,9,5,Darkite,Vega,8,9,8,Jetpack Alien
Atomix,Jetpack Alien,Particularlyite,Zantron,8,4,6,Whereite,Hala,8,4,9,Ultimate Gravattack
Walkatrout,The Worst,Aite,Altair IV,10,9,5,Workite,Tau Ceti,8,9,8,Ultimate Wildmutt
XLR8,Eatle,Eastite,Vega,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Ultimate Wildmutt,Jetpack Alien,Particularite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Overflow,Terraspin,Minuteite,Nebulon,10,7,5,Sourceite,Vortis,9,5,8,Cannonbolt
Ultimate Swampfire,Ultimate Wildmutt,Acrossite,Vortis,8,4,6,Agentite,Altair IV,6,4,6,Goop
Ultimate Big Chill,Ditto,Aite,Sirius,10,10,10,Centuryite,Ego the Living Planet,9,10,9,Gravattack
XLR8,Snare-oh,Sourceite,Vortis,8,5,8,Particularite,Alpha Centauri,5,7,5,Chamalien
Ultimate Spidermonkey,Four Arms,Particularlyite,Tierra Nova,5,9,5,Programite,Solaris,8,4,6,Chamalien
Eye Guy,Armodrillo,Electionite,Zantron,9,7,10,Dealite,Solaris,6,10,9,Shocksquatch
Diamondhead,Ultimate Big Chill,Mostite,Zygara,7,7,6,Minuteite,Sirius,10,10,9,Frankenstrike
Ultimate Wildmutt,Jetpack Alien,Respondite,Nebulon,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Humungousaur,Ultimate Gravattack,Dealite,Vortis,5,8,10,Actite,Epsilon Eridani,10,4,10,Ultimate Echo Echo
Jury Rigg,Four Arms,Dealite,Zygara,10,6,7,Earlyite,Hala,5,4,6,Humungousaur
Alien X,NRG,Particularite,Kratos IV,9,10,10,Centuryite,Krypton,6,4,10,AmpFibian
Slapback,Bloxx,Eastite,Orion Nebula,9,6,10,Herite,Sirius,9,10,9,Jury Rigg
Crashhopper,AmpFibian,Articleite,Tau Ceti,7,7,9,Particularite,Zantron,5,8,5,AmpFibian
Blitzwolfer,Eatle,Acrossite,Qonos,7,7,6,Minuteite,Nebulon,9,6,7,Blitzwolfer
Ultimate Swampfire,Cannonbolt,Groundite,Hala,9,8,8,Agentite,Beta Hydri,9,4,9,Diamondhead
Pesky Dust,Snare-oh,Particularlyite,Vega,8,9,9,Simpleite,Hala,5,4,5,Snare-oh
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Big Chill
Jetray,Diamondhead,Cellite,Tierra Nova,6,7,5,Respondite,Alpha Centauri,6,4,10,Grey Matter
Jetray,Glitch Ben,Maybeite,Beta Hydri,5,7,6,Chanceite,Nebulon,6,4,6,Wildvine
Spidermonkey,Slapback,Seaite,Krypton,9,7,7,Leaderite,Nebulon,6,6,8,Snare-oh
Big Chill,Chamalien,Sourceite,Vortis,10,5,8,Spaceite,Alpha Centauri,5,7,5,The Worst
Gravattack,Gravattack,Togetherite,Tau Ceti,5,8,8,Workite,Epsilon Eridani,8,4,6,Jury Rigg
Toepick,Ultimate Way Big,Personite,Orion Nebula,9,6,7,Particularlyite,Nebulon,7,4,9,Ultimate Echo Echo
Eatle,Gravattack,Valueite,Vulcan,6,7,9,Threeite,Talos IV,6,6,8,Hot Shot
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Snare-oh
Shocksquatch,Armodrillo,Faceite,Krypton,7,10,6,Aite,Pandora,9,8,10,Ultimate Big Chill
Toepick,Four Arms,Earlyite,Rylos,7,7,10,Discussionite,Nebulon,10,4,7,Frankenstrike
XLR8,Grey Matter,Togetherite,Vega,7,5,9,Ontoite,Xandar,6,8,6,Lodestar
Upgrade,Big Chill,Minuteite,Pandora,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Big Chill,Ultimate Swampfire,Indeedite,Omega Centauri,9,6,6,Whereite,Sirius,7,6,9,Ultimate Big Chill
Big Chill,Chamalien,Sourceite,Vortis,7,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
XLR8,Chamalien,Oilite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Snare-oh,Ultimate Way Big,Taxite,Xandar,5,8,5,Actite,Krypton,8,4,6,Goop
Glitch Ben,Ditto,Decideite,Alpha Centauri,10,7,5,Decideite,Krypton,8,4,6,Grey Matter
Blitzwolfer,Ultimate Swampfire,Alsoite,Tierra Nova,6,6,7,Herite,Sirius,9,4,6,Ultimate Way Big
Toepick,Ultimate Way Big,Particularlyite,Rylos,8,4,8,Spaceite,Vega,6,4,6,Gax
Spidermonkey,Pesky Dust,Yardite,Vega,6,4,9,Aite,Rylos,10,6,7,Lodestar
Ghostfreak,Terraspin,Articleite,Beta Hydri,7,10,7,Centuryite,Krypton,9,4,9,Lodestar
Four Arms,Big Chill,Minuteite,Nebulon,10,10,10,Sourceite,Vortis,9,5,8,Big Chill
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Diamondhead,Swampfire,Electionite,Epsilon Eridani,6,6,6,Totalite,Orion Nebula,7,10,7,Whampire
Upgrade,Big Chill,Minuteite,Nebulon,10,10,8,Sourceite,Vortis,9,5,8,Big Chill
Humungousaur,Ball Weevil,Actionite,Zygara,5,8,10,Threeite,Hala,7,4,7,Way Big
Shock Rock,Snare-oh,Darkite,Rylos,7,5,8,Discussionite,Orion Nebula,5,7,5,Diamondhead
Ultimate Echo Echo,Jetray,Faceite,Solaris,9,8,10,Riskite,Solaris,6,10,10,Slapback
XLR8,Chamalien,Evidenceite,Beta Hydri,5,4,8,Sendite,Kratos IV,5,7,5,Jetray
Wildvine,Overflow,Storeite,Solaris,9,10,6,Centuryite,Ego the Living Planet,9,10,10,Swampfire
Diamondhead,Ultimate Way Big,Sendite,Beta Hydri,10,5,8,Centuryite,Kratos IV,8,10,8,Ball Weevil
Blitzwolfer,Ultimate Echo Echo,Spaceite,Vega,7,7,9,Receiveite,Solaris,9,8,8,Gravattack
Kickin Hawk,Wildmutt,Formite,Orion Nebula,7,7,6,Actite,Hala,9,4,5,Blitzwolfer
Jetray,Echo Echo,Groundite,Altair IV,5,7,6,Threeite,Talos IV,7,10,9,Ultimate Echo Echo
Ultimate Big Chill,Overflow,Programite,Xandar,7,10,9,Personite,Tierra Nova,9,8,10,Swampfire
Snare-oh,Big Chill,Minuteite,Nebulon,10,9,7,Oilite,Vortis,8,4,8,Ultimate Wildmutt
Brainstorm,Snare-oh,Actionite,Xenon,7,6,7,Aite,Vulcan,10,6,7,Terraspin
Jetray,Ultimate Big Chill,Centuryite,Alpha Centauri,9,10,6,Totalite,Nebulon,9,10,10,Ultimate Swampfire
Brainstorm,Terraspin,Somebodyite,Xenon,7,7,6,Aite,Vulcan,10,6,7,Terraspin
Shocksquatch,The Worst,Middleite,Tau Ceti,9,4,8,Minuteite,Ego the Living Planet,6,10,10,Cannonbolt
Snare-oh,Armodrillo,Growthite,Nexus Prime,7,7,6,Totalite,Kratos IV,6,7,10,Swampfire
Gax,Ultimate Way Big,Taxite,Solaris,6,4,7,Chanceite,Hala,8,6,6,Ditto
Crashhopper,Ultimate Spidermonkey,Colorite,Vega,7,7,6,Groundite,Tierra Nova,5,8,5,Jetray
Upchuck,AmpFibian,Particularite,Xandar,7,7,9,Formite,Tierra Nova,6,8,10,Crashhopper
Glitch Ben,Ultimate Gravattack,Lateite,Rylos,5,8,7,Actite,Rylos,10,4,7,Humungousaur
Walkatrout,Ultimate Way Big,Oilite,Orion Nebula,8,9,5,Threeite,Hala,8,4,6,Grey Matter
Ultimate Echo Echo,Grey Matter,Decideite,Tau Ceti,8,5,8,Decideite,Epsilon Eridani,8,4,8,Atomix
XLR8,Ultimate Spidermonkey,Storeite,Zygara,9,8,7,Agentite,Vulcan,9,10,10,Slapback
Upchuck,Ultimate Swampfire,Particularlyite,Altair IV,7,7,5,Discussionite,Vega,9,8,10,Wildmutt
Hot Shot,Feedback,Personite,Orion Nebula,9,6,9,Evidenceite,Zantron,7,8,10,Ultimate Echo Echo
Overflow,Big Chill,Minuteite,Kratos IV,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
Cannonbolt,Big Chill,Minuteite,Nebulon,7,7,8,Sourceite,Vortis,9,5,8,Big Chill
Ghostfreak,Way Big,Electionite,Krypton,7,6,5,Groundite,Krypton,7,8,10,Upchuck
Overflow,Big Chill,Sendite,Nebulon,10,9,7,Townite,Vortis,8,5,8,Jetpack Alien
Ultimate Echo Echo,Way Big,Taxite,Zantron,6,8,5,Formite,Tierra Nova,7,8,10,Ultimate Way Big
Shocksquatch,Gravattack,Alsoite,Beta Hydri,9,10,7,Agentite,Zygara,6,10,10,Gax
Brainstorm,Terraspin,Somebodyite,Xenon,7,7,10,Mostite,Orion Nebula,10,6,7,Terraspin
Brainstorm,Snare-oh,Actionite,Xenon,7,4,6,Aite,Vulcan,10,6,7,Terraspin
Toepick,Ultimate Swampfire,Alsoite,Ego the Living Planet,9,10,10,Herite,Sirius,9,10,10,Ultimate Swampfire
Walkatrout,Ultimate Way Big,Decideite,Altair IV,5,8,10,Groundite,Hala,8,4,6,Atomix
Four Arms,Wildmutt,Townite,Vega,8,10,10,Dealite,Hala,9,8,6,Four Arms
Lodestar,Jetray,Spaceite,Vortis,5,4,5,Oilite,Epsilon Eridani,8,4,6,Grey Matter
Jetray,Armodrillo,Maybeite,Tau Ceti,5,8,10,Actite,Rylos,8,4,6,Grey Matter
AmpFibian,Wildmutt,Girlite,Zantron,7,7,9,Articleite,Sirius,7,8,9,Pesky Dust
Gax,Snare-oh,Actionite,Hala,7,7,10,Aite,Vulcan,5,4,7,Snare-oh
Feedback,Ultimate Echo Echo,Withoutite,Hala,8,8,7,Decideite,Vega,10,4,10,Swampfire
Kickin Hawk,Terraspin,Girlite,Altair IV,7,4,6,Aite,Orion Nebula,10,7,7,Astrodactyl
Blitzwolfer,Toepick,Personite,Epsilon Eridani,6,9,7,Storeite,Solaris,7,6,9,Ultimate Way Big
Ultimate Spidermonkey,Jetray,Totalite,Epsilon Eridani,7,6,9,Threeite,Solaris,7,8,10,Ultimate Humungousaur
Chamalien,Four Arms,Taxite,Altair IV,10,9,5,Workite,Tau Ceti,8,4,8,Jetpack Alien
Terraspin,Ultimate Way Big,Norite,Tau Ceti,7,6,5,Whereite,Xandar,7,6,9,Diamondhead
Glitch Ben,Eatle,Faceite,Beta Hydri,9,4,10,Withoutite,Zantron,5,7,5,The Worst
Stinkfly,Jetray,Workite,Krypton,6,6,7,Threeite,Hala,9,4,6,Ultimate Echo Echo
Cannonbolt,Jury Rigg,Receiveite,Pandora,8,8,7,Herite,Vortis,9,10,8,Ghostfreak
Gravattack,AmpFibian,Norite,Tau Ceti,8,4,9,Particularlyite,Epsilon Eridani,6,8,6,AmpFibian
Slapback,Ultimate Way Big,Totalite,Tierra Nova,7,9,5,Discussionite,Altair IV,8,4,5,Overflow
Overflow,Grey Matter,Candidateite,Tau Ceti,8,9,9,Formite,Hala,8,4,5,Ultimate Echo Echo
Rath,Eatle,Toughite,Vega,7,4,6,Particularite,Orion Nebula,5,7,5,Eatle
The Worst,Ultimate Big Chill,Agentite,Epsilon Eridani,7,8,6,Totalite,Krypton,7,4,6,Ultimate Way Big
Ultimate Wildmutt,Jetpack Alien,Taxite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Ultimate Way Big,Jetray,Townite,Vulcan,6,6,6,Dealite,Hala,8,8,9,Shocksquatch
Crashhopper,AmpFibian,Norite,Vega,8,5,6,Particularite,Zantron,5,8,5,Upchuck
Alien X,Ultimate Big Chill,Mostite,Xandar,9,6,6,Herite,Krypton,9,10,9,Ultimate Echo Echo
AmpFibian,Way Big,Particularite,Zantron,6,8,9,Cellite,Solaris,7,8,10,Jetray
Stinkfly,Ultimate Cannonbolt,Particularlyite,Vega,7,9,5,Minuteite,Alpha Centauri,7,4,10,Blitzwolfer
Ghostfreak,Big Chill,Aite,Nebulon,10,7,5,Sourceite,Vortis,9,5,8,Wildmutt
Jetray,Wildmutt,Girlite,Altair IV,10,10,5,Oilite,Tau Ceti,8,10,8,Jetpack Alien
Crashhopper,Ultimate Big Chill,Receiveite,Talos IV,9,4,7,Threeite,Sirius,9,6,9,Ghostfreak
Crashhopper,Four Arms,Totalite,Alpha Centauri,8,4,10,Threeite,Krypton,6,7,10,Goop
The Worst,AmpFibian,Actionite,Altair IV,7,4,8,Earlyite,Nebulon,9,8,5,Jury Rigg
Ditto,Ultimate Swampfire,Indeedite,Solaris,9,10,6,Centuryite,Ego the Living Planet,9,10,10,Overflow
Jury Rigg,Grey Matter,Whereite,Tierra Nova,10,4,10,Groundite,Vega,7,4,8,The Worst
Alien X,Ultimate Big Chill,Mostite,Andromeda Prime,9,10,6,Centuryite,Sirius,9,10,10,Ultimate Big Chill
Brainstorm,Eatle,Agentite,Krypton,6,7,10,Centuryite,Pandora,7,7,10,Fasttrack
AmpFibian,Pesky Dust,Candidateite,Zantron,6,4,6,Threeite,Hala,6,8,10,Goop
Glitch Ben,Ultimate Way Big,Spaceite,Alpha Centauri,6,6,7,Respondite,Zantron,7,4,10,Ultimate Echo Echo
Kickin Hawk,Lodestar,Toughite,Beta Hydri,8,4,8,Aite,Epsilon Eridani,5,7,5,Overflow
Diamondhead,Terraspin,Cellite,Kratos IV,8,5,10,Earlyite,Nexus Prime,6,4,10,Goop
Stinkfly,Armodrillo,Colorite,Tierra Nova,7,4,5,Toughite,Tierra Nova,5,7,10,Upchuck
Spidermonkey,Whampire,Indeedite,Epsilon Eridani,9,4,7,Chanceite,Talos IV,9,10,10,Hot Shot
Goop,Diamondhead,Centuryite,Solaris,9,10,6,Herite,Ego the Living Planet,9,10,5,Pesky Dust
Goop,Lodestar,Girlite,Kratos IV,7,10,9,Formite,Tierra Nova,7,8,10,NRG
Fasttrack,Ultimate Cannonbolt,Personite,Tierra Nova,10,9,9,Decideite,Hala,8,4,6,Ditto
Diamondhead,Ball Weevil,Oilite,Tau Ceti,7,5,6,Greenite,Krypton,5,6,10,Ultimate Echo Echo
Goop,Ultimate Swampfire,Alsoite,Ego the Living Planet,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Goop,Ultimate Big Chill,Personite,Krypton,7,6,9,Whereite,Xandar,7,6,9,Swampfire
Blitzwolfer,Ultimate Big Chill,Indeedite,Talos IV,9,6,7,Riskite,Sirius,9,10,9,Ultimate Big Chill
Terraspin,Feedback,Everite,Alpha Centauri,8,9,5,Herite,Vega,8,4,6,Atomix
Shock Rock,AmpFibian,Simpleite,Xandar,7,8,6,Aite,Zantron,5,8,7,Jetray
Mole-Stache,Lodestar,Everite,Omega Centauri,10,8,6,Centuryite,Ego the Living Planet,10,10,10,Ultimate Cannonbolt
Terraspin,Ultimate Wildmutt,Dealite,Zygara,9,7,9,Minuteite,Tierra Nova,7,8,10,Ultimate Swampfire
Spidermonkey,Armodrillo,Norite,Vega,7,4,6,Cellite,Altair IV,6,8,10,Jetray
Jetray,Ultimate Wildmutt,Yardite,Kratos IV,9,5,10,Centuryite,Nebulon,9,7,8,Ball Weevil
Kickin Hawk,Swampfire,Nameite,Zantron,6,4,9,Receiveite,Altair IV,7,4,10,Lodestar
Jetray,Glitch Ben,Herite,Tau Ceti,10,5,9,Minuteite,Hala,8,10,6,Pesky Dust
Jetray,Way Big,Dealite,Tau Ceti,7,7,9,Valueite,Krypton,6,8,10,Glitch Ben
Swampfire,Ultimate Swampfire,Programite,Andromeda Prime,9,10,10,Centuryite,Nebulon,9,10,8,Atomix
Hot Shot,Jury Rigg,Articleite,Talos IV,6,8,9,Earlyite,Hala,8,4,6,Ditto
Diamondhead,Whampire,Storeite,Solaris,7,10,6,Discussionite,Beta Hydri,6,8,7,Four Arms
Gax,Ultimate Gravattack,Somebodyite,Altair IV,10,6,7,Discussionite,Epsilon Eridani,10,4,7,Big Chill
Upchuck,Bloxx,Seaite,Altair IV,10,10,10,Darkite,Nebulon,9,4,6,Lodestar
The Worst,XLR8,Dealite,Kratos IV,9,10,6,Oilite,Solaris,6,10,7,Toepick
Toepick,Slapback,Storeite,Orion Nebula,10,6,7,Whereite,Xandar,7,4,6,Ultimate Cannonbolt
Fasttrack,Wildmutt,Respondite,Orion Nebula,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Big Chill,Four Arms,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,7,5,Chamalien
Alien X,Whampire,Everite,Omega Centauri,9,6,6,Totalite,Xandar,9,10,9,Ultimate Cannonbolt
Ultimate Way Big,Lodestar,Norite,Vega,7,4,9,Cellite,Tierra Nova,6,8,10,Goop
Terraspin,Ultimate Swampfire,Decideite,Vortis,10,4,10,Receiveite,Hala,9,4,6,Jetray
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Astrodactyl
Four Arms,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Goop,Ultimate Swampfire,Indeedite,Sirius,9,10,7,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Alien X,Ultimate Echo Echo,Indeedite,Omega Centauri,9,10,6,Sendite,Xandar,7,10,9,XLR8
Ultimate Humungousaur,Gravattack,Earlyite,Nebulon,5,4,9,Minuteite,Beta Hydri,9,4,10,The Worst
Terraspin,Ultimate Echo Echo,Personite,Epsilon Eridani,9,6,9,Riskite,Xandar,7,10,9,Toepick
Eye Guy,Bloxx,Totalite,Solaris,9,4,7,Receiveite,Vega,10,10,9,Pesky Dust
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
Heatblast,Ultimate Way Big,Personite,Altair IV,7,9,5,Receiveite,Solaris,7,6,9,Terraspin
AmpFibian,Four Arms,Particularlyite,Altair IV,10,9,5,Townite,Krypton,8,9,8,Fasttrack
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Overflow,Grey Matter,Cellite,Hala,10,4,10,Dealite,Tau Ceti,8,9,8,Four Arms
Bloxx,Ultimate Way Big,Dealite,Xandar,5,8,7,Simpleite,Hala,7,4,10,Way Big
Jetray,Armodrillo,Colorite,Vega,5,8,9,Discussionite,Krypton,8,4,10,Jetray
Ultimate Humungousaur,Jetpack Alien,Acrossite,Altair IV,10,10,5,Dealite,Vega,8,4,8,Ultimate Wildmutt
Kickin Hawk,Heatblast,Townite,Tierra Nova,7,4,9,Earlyite,Rylos,5,4,5,Humungousaur
Ultimate Wildmutt,Jetpack Alien,Cellite,Altair IV,10,9,7,Townite,Tau Ceti,8,9,8,Jetpack Alien
Cannonbolt,Jury Rigg,Nameite,Kratos IV,6,7,7,Spaceite,Zygara,7,6,8,Astrodactyl
Chamalien,Glitch Ben,Middleite,Kratos IV,10,7,8,Receiveite,Solaris,10,4,8,Ultimate Humungousaur
Wildvine,Jetray,Whereite,Nebulon,10,10,5,Threeite,Hala,7,4,8,Grey Matter
Rath,Armodrillo,Eastite,Vortis,5,4,8,Discussionite,Alpha Centauri,9,8,10,Chamalien
Walkatrout,Chamalien,Formite,Vega,7,4,9,Aite,Epsilon Eridani,5,4,7,Kickin Hawk
Blitzwolfer,Ultimate Swampfire,Loseite,Rylos,7,7,9,Aite,Orion Nebula,6,7,8,Fasttrack
Toepick,Ultimate Big Chill,Everite,Talos IV,9,6,6,Agentite,Xandar,7,6,9,Toepick
Jetray,Ultimate Swampfire,Withoutite,Pandora,7,10,9,Formite,Ego the Living Planet,9,8,10,Ultimate Swampfire
Cannonbolt,Big Chill,Minuteite,Pandora,9,10,8,Sourceite,Vortis,9,5,8,Gravattack
Jetray,Ultimate Swampfire,Herite,Andromeda Prime,9,10,5,Herite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Lodestar,Ultimate Echo Echo,Centuryite,Beta Hydri,7,8,9,Agentite,Tierra Nova,9,8,6,Ultimate Echo Echo
Goop,Ultimate Swampfire,Totalite,Krypton,8,10,10,Oilite,Ego the Living Planet,7,10,8,Upchuck
Feedback,NRG,Lateite,Kratos IV,7,7,6,Electionite,Rylos,6,4,6,Astrodactyl
Hot Shot,Ultimate Big Chill,Programite,Andromeda Prime,9,10,6,Particularlyite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Alien X,Swampfire,Girlite,Altair IV,9,6,9,Actite,Hala,9,10,5,Overflow
Shock Rock,Snare-oh,Littleite,Zygara,7,4,6,Particularite,Orion Nebula,5,7,5,Ball Weevil
Jetray,Fasttrack,Formite,Zygara,5,9,6,Workite,Vulcan,7,4,10,Gravattack
Walkatrout,Four Arms,Taxite,Altair IV,6,7,9,Groundite,Hala,8,4,6,Alien X
Crashhopper,AmpFibian,Colorite,Vega,8,7,8,Particularite,Zantron,5,8,10,Ultimate Humungousaur
Gravattack,Armodrillo,Acrossite,Alpha Centauri,10,4,7,Thusite,Altair IV,8,7,7,Eatle
Astrodactyl,Ultimate Humungousaur,Decideite,Alpha Centauri,5,8,5,Discussionite,Krypton,9,4,6,Brainstorm
Chamalien,Grey Matter,Norite,Tau Ceti,8,7,9,Threeite,Hala,7,4,6,Ditto
Humungousaur,Ultimate Gravattack,Lateite,Rylos,7,8,10,Actite,Rylos,10,4,7,Humungousaur
Toepick,Ultimate Gravattack,Particularlyite,Altair IV,9,7,10,Receiveite,Krypton,10,10,7,Ultimate Spidermonkey
Big Chill,AmpFibian,Sourceite,Vega,8,4,8,Articleite,Alpha Centauri,5,4,5,Ditto
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Upgrade
Shock Rock,Eatle,Loseite,Rylos,7,5,6,Valueite,Zantron,5,7,5,Eatle
Jetray,Ultimate Way Big,Particularite,Hala,6,6,9,Whereite,Solaris,7,6,9,Goop
Glitch Ben,Eatle,Oilite,Tierra Nova,9,8,5,Spaceite,Solaris,5,4,6,Jetray
XLR8,Slapback,Mostite,Vulcan,10,6,10,Withoutite,Hala,9,4,5,Slapback
The Worst,Feedback,Taxite,Hala,6,8,7,Threeite,Vega,7,4,6,Upchuck
Goop,Whampire,Mostite,Ego the Living Planet,9,6,6,Minuteite,Solaris,9,10,9,Toepick
Kickin Hawk,Armodrillo,Loseite,Rylos,7,4,10,Groundite,Ego the Living Planet,5,7,5,Jetray
Ultimate Swampfire,Glitch Ben,Indeedite,Ego the Living Planet,8,10,8,Respondite,Ego the Living Planet,9,5,10,Upchuck
Eye Guy,AmpFibian,Seaite,Vega,7,4,6,Valueite,Krypton,5,8,10,Gax
NRG,Lodestar,Bestite,Omega Centauri,6,7,7,Discussionite,Vulcan,5,8,6,Lodestar
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,6,10,Actite,Rylos,10,4,7,NRG
Toepick,Ultimate Gravattack,Decideite,Qonos,7,7,10,Everite,Vulcan,7,5,8,Armodrillo
Terraspin,Ultimate Big Chill,Personite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Slapback
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Cannonbolt
