alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Chamalien,Ultimate Spidermonkey,Aite,Nebulon,10,7,6,Greenite,Solaris,5,8,6,Hot Shot
Rath,Eatle,Bestite,Vulcan,5,10,7,Valueite,Orion Nebula,5,7,5,Lodestar
Ultimate Swampfire,Bloxx,Somebodyite,Hala,9,5,5,Workite,Hala,5,6,10,Toepick
Upchuck,Ultimate Swampfire,Personite,Ego the Living Planet,9,7,10,Riskite,Ego the Living Planet,7,6,8,Walkatrout
Jetpack Alien,Ultimate Swampfire,Townite,Vortis,9,7,10,Formite,Rylos,10,6,6,Ultimate Way Big
Ultimate Spidermonkey,Whampire,Sendite,Tau Ceti,9,10,6,Leaderite,Tierra Nova,7,10,10,Ultimate Swampfire
Swampfire,Ultimate Gravattack,Sourceite,Alpha Centauri,9,5,10,Particularite,Tau Ceti,7,9,9,Ultimate Echo Echo
Snare-oh,Glitch Ben,Particularite,Zygara,9,5,10,Programite,Alpha Centauri,7,4,10,Fasttrack
Feedback,Overflow,Faceite,Vega,8,9,6,Receiveite,Tau Ceti,7,6,6,Glitch Ben
Shocksquatch,Way Big,Maybeite,Nexus Prime,8,7,6,Articleite,Zantron,10,4,10,Ditto
Fasttrack,Swampfire,Programite,Tau Ceti,10,10,6,Formite,Sirius,8,10,9,Frankenstrike
Glitch Ben,Big Chill,Minuteite,Nexus Prime,10,5,5,Sourceite,Hala,8,10,10,Ultimate Way Big
Ultimate Big Chill,Goop,Threeite,Tierra Nova,9,4,6,Darkite,Altair IV,5,6,9,Ultimate Swampfire
Jury Rigg,Way Big,Candidateite,Ego the Living Planet,5,8,9,Simpleite,Alpha Centauri,9,5,9,Glitch Ben
Astrodactyl,Grey Matter,Oilite,Vega,10,5,8,Chanceite,Krypton,5,4,8,Toepick
Toepick,Grey Matter,Lateite,Altair IV,5,4,8,Groundite,Epsilon Eridani,5,7,10,Atomix
Ultimate Echo Echo,Terraspin,Aite,Hala,10,6,10,Formite,Vega,9,4,7,Ultimate Swampfire
Terraspin,Terraspin,Actionite,Rylos,9,6,6,Mostite,Tau Ceti,8,10,10,Grey Matter
Frankenstrike,Ultimate Way Big,Storeite,Epsilon Eridani,6,8,10,Threeite,Hala,8,4,7,Wildmutt
Lodestar,Glitch Ben,Mostite,Vega,10,8,5,Oilite,Alpha Centauri,9,7,6,Terraspin
Snare-oh,Glitch Ben,Sourceite,Sirius,10,6,9,Discussionite,Sirius,9,8,10,Big Chill
Blitzwolfer,Wildmutt,Personite,Rylos,7,8,7,Chanceite,Epsilon Eridani,5,7,7,NRG
Ultimate Wildmutt,Goop,Personite,Ego the Living Planet,8,8,6,Cellite,Kratos IV,6,9,7,Way Big
Ultimate Echo Echo,Ultimate Swampfire,Darkite,Nebulon,8,5,8,Norite,Tierra Nova,5,8,8,Shocksquatch
Big Chill,Chamalien,Aite,Ego the Living Planet,7,5,9,Discussionite,Hala,10,10,5,Slapback
Jury Rigg,Goop,Withoutite,Vortis,9,5,8,Discussionite,Xandar,7,4,7,Jetpack Alien
Snare-oh,Gravattack,Sourceite,Alpha Centauri,9,10,10,Totalite,Solaris,5,9,5,Ghostfreak
Eatle,Chamalien,Withoutite,Hala,6,6,8,Mostite,Tierra Nova,8,4,7,Gax
Upchuck,Ultimate Echo Echo,Nameite,Altair IV,8,10,10,Formite,Vega,8,4,10,AmpFibian
Lodestar,Big Chill,Littleite,Tau Ceti,7,8,6,Threeite,Hala,7,6,9,Toepick
Gax,Chamalien,Faceite,Ego the Living Planet,9,10,10,Articleite,Vulcan,5,9,10,Goop
Stinkfly,Swampfire,Withoutite,Zygara,7,7,8,Greenite,Rylos,9,4,8,Upgrade
Diamondhead,Diamondhead,Simpleite,Hala,7,5,10,Minuteite,Vega,9,6,8,Ultimate Echo Echo
XLR8,Glitch Ben,Workite,Andromeda Prime,8,6,5,Articleite,Solaris,9,4,10,Goop
Swampfire,Pesky Dust,Aite,Hala,8,8,9,Mostite,Tierra Nova,9,4,5,Atomix
Ultimate Humungousaur,Eatle,Actionite,Tierra Nova,8,5,9,Valueite,Krypton,5,4,6,Pesky Dust
Rath,Eatle,Bestite,Krypton,5,8,9,Valueite,Orion Nebula,5,4,5,Rath
Kickin Hawk,Echo Echo,Yardite,Altair IV,9,5,7,Centuryite,Pandora,9,9,9,Whampire
Ultimate Big Chill,Ultimate Swampfire,Growthite,Solaris,7,4,6,Centuryite,Nebulon,7,10,5,Heatblast
Stinkfly,Jetpack Alien,Withoutite,Vega,6,8,5,Dealite,Xandar,7,6,9,Gax
Ultimate Wildmutt,AmpFibian,Minuteite,Krypton,10,5,6,Dealite,Sirius,7,4,7,Ditto
Alien X,Big Chill,Colorite,Orion Nebula,8,7,9,Ontoite,Vortis,5,6,10,Ultimate Wildmutt
Ghostfreak,Big Chill,Loseite,Solaris,9,7,10,Sourceite,Alpha Centauri,10,5,10,Atomix
Chamalien,Wildmutt,Centuryite,Sirius,7,7,9,Valueite,Vulcan,5,10,5,Fasttrack
Wildmutt,Ultimate Swampfire,Darkite,Alpha Centauri,9,10,7,Riskite,Pandora,7,10,9,Wildvine
Frankenstrike,Glitch Ben,Personite,Tierra Nova,5,9,7,Cellite,Tau Ceti,6,4,7,Ultimate Big Chill
Goop,Chamalien,Evidenceite,Vulcan,7,10,8,Mostite,Alpha Centauri,5,7,10,Goop
Crashhopper,Big Chill,Minuteite,Krypton,5,8,5,Whereite,Vortis,6,8,6,Jetpack Alien
Swampfire,Glitch Ben,Yardite,Epsilon Eridani,8,5,8,Articleite,Vortis,5,8,10,Frankenstrike
Astrodactyl,Bloxx,Centuryite,Orion Nebula,9,4,10,Aite,Talos IV,5,6,8,Grey Matter
Way Big,Bloxx,Storeite,Rylos,10,5,8,Workite,Sirius,5,4,10,Toepick
Big Chill,Cannonbolt,Growthite,Sirius,9,7,6,Maybeite,Solaris,8,4,9,Shocksquatch
Diamondhead,Four Arms,Toughite,Hala,7,6,8,Agentite,Hala,9,4,9,NRG
Grey Matter,Feedback,Seaite,Solaris,9,7,10,Minuteite,Ego the Living Planet,9,8,6,Snare-oh
Mole-Stache,Cannonbolt,Herite,Hala,9,6,5,Norite,Alpha Centauri,9,10,10,Stinkfly
Walkatrout,Eatle,Taxite,Vega,8,5,10,Valueite,Orion Nebula,7,7,7,Lodestar
Blitzwolfer,Ultimate Way Big,Formite,Altair IV,7,4,7,Threeite,Vortis,5,6,10,Way Big
Upchuck,Big Chill,Togetherite,Xenon,9,7,8,Decideite,Alpha Centauri,9,6,9,Swampfire
Frankenstrike,AmpFibian,Togetherite,Epsilon Eridani,10,6,5,Earlyite,Nexus Prime,5,6,10,Chamalien
Terraspin,Ultimate Big Chill,Taxite,Tierra Nova,5,8,8,Toughite,Nebulon,9,4,10,Ultimate Echo Echo
Terraspin,Diamondhead,Storeite,Tierra Nova,10,4,6,Storeite,Zantron,6,6,7,Jetpack Alien
Jetpack Alien,Ultimate Big Chill,Ontoite,Hala,6,5,10,Articleite,Tierra Nova,8,10,10,Heatblast
Upgrade,Bloxx,Articleite,Nebulon,9,7,10,Herite,Ego the Living Planet,9,4,7,Swampfire
Wildvine,Fasttrack,Darkite,Pandora,9,9,8,Riskite,Alpha Centauri,9,6,10,Brainstorm
Humungousaur,Four Arms,Personite,Xandar,8,6,9,Threeite,Vortis,8,5,5,Jury Rigg
Big Chill,Gravattack,Particularite,Nebulon,8,7,5,Electionite,Vega,7,7,9,Goop
Feedback,Ultimate Spidermonkey,Girlite,Solaris,9,10,7,Sendite,Zantron,7,6,8,Feedback
Kickin Hawk,Armodrillo,Aite,Xandar,9,4,9,Discussionite,Tierra Nova,9,4,10,Diamondhead
Ultimate Swampfire,Whampire,Particularlyite,Altair IV,8,5,8,Totalite,Altair IV,8,4,8,Ultimate Swampfire
Stinkfly,Walkatrout,Withoutite,Tierra Nova,5,5,8,Herite,Vega,8,7,10,The Worst
Atomix,The Worst,Workite,Rylos,7,8,6,Withoutite,Krypton,10,6,8,Overflow
Mole-Stache,Feedback,Middleite,Solaris,6,8,9,Centuryite,Xandar,6,8,8,Ultimate Spidermonkey
Frankenstrike,Eatle,Personite,Solaris,8,8,7,Valueite,Orion Nebula,8,8,8,Blitzwolfer
Gax,Pesky Dust,Particularite,Rylos,10,7,8,Formite,Nebulon,5,7,5,Crashhopper
Fasttrack,NRG,Candidateite,Tierra Nova,7,8,8,Herite,Hala,7,9,5,Chamalien
AmpFibian,Ultimate Gravattack,Candidateite,Vortis,5,4,6,Herite,Tau Ceti,9,6,7,Chamalien
Frankenstrike,Ultimate Big Chill,Mostite,Xandar,7,5,10,Discussionite,Solaris,8,6,10,Ultimate Swampfire
Feedback,Blitzwolfer,Everite,Kratos IV,8,10,8,Norite,Nebulon,7,4,10,Ultimate Gravattack
Jetray,Toepick,Earlyite,Epsilon Eridani,7,5,8,Herite,Hala,8,10,10,Gravattack
Jetray,Lodestar,Workite,Tau Ceti,5,8,8,Programite,Rylos,7,7,5,Ultimate Spidermonkey
Eye Guy,AmpFibian,Totalite,Vega,5,8,8,Cellite,Rylos,9,4,6,Four Arms
Cannonbolt,Ultimate Echo Echo,Somebodyite,Altair IV,5,6,6,Alsoite,Ego the Living Planet,9,4,9,Gravattack
NRG,Jetpack Alien,Acrossite,Hala,9,5,8,Whereite,Alpha Centauri,8,5,5,Toepick
Gax,Ultimate Cannonbolt,Particularite,Hala,8,6,10,Dealite,Alpha Centauri,8,5,5,NRG
Alien X,Swampfire,Riskite,Beta Hydri,10,8,9,Riskite,Alpha Centauri,9,7,10,Terraspin
Fasttrack,Ultimate Big Chill,Oilite,Vortis,10,10,10,Particularite,Vortis,9,8,10,AmpFibian
Gravattack,Eatle,Mostite,Vega,8,6,5,Valueite,Orion Nebula,5,7,7,Wildmutt
Wildmutt,Upgrade,Townite,Solaris,9,5,5,Evidenceite,Ego the Living Planet,8,9,9,Jetray
Glitch Ben,AmpFibian,Lateite,Hala,10,7,8,Toughite,Vortis,6,6,10,Ultimate Way Big
Atomix,Ball Weevil,Colorite,Xenon,10,4,5,Formite,Solaris,10,4,9,Fasttrack
Walkatrout,Eatle,Cellite,Krypton,7,4,5,Valueite,Epsilon Eridani,8,4,10,Way Big
Pesky Dust,Diamondhead,Particularite,Altair IV,5,8,9,Minuteite,Rylos,10,4,9,Goop
Bloxx,Wildmutt,Actionite,Tierra Nova,5,5,7,Threeite,Epsilon Eridani,9,9,9,Ultimate Cannonbolt
Ultimate Wildmutt,Snare-oh,Actionite,Tau Ceti,7,6,5,Sourceite,Epsilon Eridani,7,4,6,Chamalien
Jetray,Big Chill,Acrossite,Alpha Centauri,5,8,6,Sourceite,Hala,9,10,5,Gravattack
Ultimate Spidermonkey,Cannonbolt,Sourceite,Alpha Centauri,10,7,8,Centuryite,Nexus Prime,7,9,8,Goop
NRG,Snare-oh,Lateite,Tierra Nova,5,8,5,Aite,Xandar,5,6,10,Toepick
Diamondhead,Ultimate Swampfire,Dealite,Sirius,10,5,9,Centuryite,Tierra Nova,5,7,5,Ultimate Cannonbolt
Gax,Lodestar,Aite,Altair IV,7,8,7,Mostite,Tierra Nova,9,7,9,Jetray
Ultimate Wildmutt,Big Chill,Mostite,Solaris,9,5,8,Decideite,Krypton,7,4,5,Chamalien
Big Chill,Feedback,Norite,Andromeda Prime,8,7,9,Receiveite,Altair IV,10,6,9,Ultimate Humungousaur
XLR8,Lodestar,Somebodyite,Solaris,9,7,5,Herite,Zygara,9,10,9,Ultimate Swampfire
Ripjaws,Jury Rigg,Herite,Alpha Centauri,9,8,8,Formite,Nexus Prime,9,10,6,Crashhopper
Chamalien,Toepick,Politicalite,Sirius,8,10,10,Sourceite,Sirius,10,8,5,Glitch Ben
Ultimate Wildmutt,AmpFibian,Lateite,Krypton,10,5,5,Articleite,Zantron,7,8,5,Ultimate Humungousaur
Goop,Gravattack,Norite,Epsilon Eridani,7,7,8,Riskite,Tierra Nova,7,6,6,Shocksquatch
Upchuck,Ultimate Gravattack,Lateite,Xandar,9,6,8,Spaceite,Rylos,5,7,9,Ultimate Echo Echo
Pesky Dust,Toepick,Withoutite,Kratos IV,9,4,7,Aite,Vortis,9,10,9,Snare-oh
Cannonbolt,AmpFibian,Lateite,Tierra Nova,5,8,9,Particularite,Sirius,8,10,10,Ultimate Big Chill
Swampfire,Whampire,Norite,Hala,7,6,7,Centuryite,Rylos,9,8,9,Shocksquatch
Fasttrack,AmpFibian,Articleite,Ego the Living Planet,7,7,5,Spaceite,Hala,7,4,10,Way Big
Clockwork,NRG,Totalite,Altair IV,8,7,6,Particularite,Tau Ceti,9,4,10,Ultimate Humungousaur
Upchuck,Armodrillo,Somebodyite,Vortis,7,4,5,Electionite,Krypton,8,4,10,Terraspin
Ball Weevil,Bloxx,Maybeite,Xenon,9,5,8,Whereite,Tierra Nova,5,8,5,Ultimate Swampfire
Gravattack,Toepick,Storeite,Altair IV,8,10,9,Townite,Epsilon Eridani,7,6,6,Ultimate Big Chill
Glitch Ben,Terraspin,Acrossite,Vega,9,10,9,Mostite,Sirius,9,4,7,Shocksquatch
Fasttrack,Gravattack,Minuteite,Vortis,10,6,7,Riskite,Alpha Centauri,8,10,10,Snare-oh
Gravattack,Snare-oh,Whereite,Vega,8,7,10,Townite,Tau Ceti,9,6,6,Chamalien
Bloxx,XLR8,Lateite,Ego the Living Planet,5,10,8,Storeite,Kratos IV,5,7,10,Big Chill
Chamalien,Way Big,Faceite,Tau Ceti,8,4,7,Electionite,Solaris,9,4,8,Ditto
Hot Shot,Eatle,Respondite,Vega,7,8,6,Valueite,Orion Nebula,8,6,6,Chamalien
Frankenstrike,Big Chill,Actionite,Hala,5,4,5,Sourceite,Epsilon Eridani,5,9,5,Eatle
Ultimate Echo Echo,Cannonbolt,Totalite,Xenon,5,8,5,Centuryite,Nebulon,9,10,5,AmpFibian
The Worst,Feedback,Withoutite,Vega,10,7,5,Norite,Solaris,6,9,7,Ghostfreak
Feedback,Armodrillo,Aite,Tierra Nova,9,5,6,Particularite,Tierra Nova,8,4,5,Ultimate Way Big
Crashhopper,Big Chill,Colorite,Vega,9,8,9,Threeite,Zygara,8,8,8,Goop
Eye Guy,Gax,Totalite,Hala,9,9,7,Norite,Tierra Nova,7,10,10,Toepick
Ultimate Cannonbolt,Lodestar,Particularlyite,Altair IV,9,6,10,Formite,Qonos,7,10,5,Ultimate Swampfire
Big Chill,Bloxx,Herite,Altair IV,5,5,6,Herite,Krypton,6,4,7,Snare-oh
Ultimate Big Chill,Pesky Dust,Norite,Vortis,7,7,7,Sendite,Altair IV,7,4,5,Ghostfreak
Whampire,Snare-oh,Lateite,Rylos,9,6,7,Whereite,Tierra Nova,7,10,10,Glitch Ben
Slapback,Big Chill,Minuteite,Vortis,9,10,5,Aite,Alpha Centauri,7,6,5,Grey Matter
Swampfire,Ultimate Swampfire,Workite,Orion Nebula,6,9,10,Minuteite,Tierra Nova,8,7,5,Big Chill
Frankenstrike,Wildmutt,Personite,Andromeda Prime,7,8,7,Chanceite,Orion Nebula,5,6,9,Eatle
Spidermonkey,Feedback,Sourceite,Hala,9,9,8,Totalite,Nebulon,9,8,9,Ultimate Echo Echo
Heatblast,Way Big,Everite,Solaris,8,6,9,Darkite,Solaris,7,10,10,Brainstorm
Brainstorm,Four Arms,Indeedite,Vulcan,10,5,8,Groundite,Krypton,10,4,9,Glitch Ben
Spidermonkey,NRG,Articleite,Alpha Centauri,9,6,5,Agentite,Krypton,9,8,10,Snare-oh
Snare-oh,Blitzwolfer,Sourceite,Tau Ceti,9,7,7,Norite,Ego the Living Planet,6,9,9,Atomix
Chamalien,Jetray,Toughite,Solaris,8,5,10,Workite,Hala,5,6,7,Chamalien
Upgrade,Ultimate Swampfire,Spaceite,Tierra Nova,10,5,8,Riskite,Ego the Living Planet,8,4,5,Upgrade
Toepick,Slapback,Receiveite,Ego the Living Planet,7,10,5,Formite,Tierra Nova,9,9,6,Astrodactyl
Spidermonkey,Ultimate Way Big,Particularite,Altair IV,7,9,5,Whereite,Epsilon Eridani,5,4,6,Upchuck
Upchuck,Big Chill,Oilite,Vega,7,6,10,Sourceite,Tau Ceti,5,4,8,Ultimate Big Chill
Crashhopper,Jury Rigg,Earlyite,Xandar,8,8,6,Withoutite,Alpha Centauri,9,10,10,Four Arms
Glitch Ben,Heatblast,Somebodyite,Omega Centauri,8,7,6,Sourceite,Hala,9,9,9,Ultimate Humungousaur
Big Chill,Slapback,Middleite,Alpha Centauri,9,5,9,Simpleite,Krypton,9,4,10,Upchuck
Hot Shot,Ultimate Gravattack,Particularlyite,Alpha Centauri,10,4,6,Workite,Tau Ceti,9,8,7,Gravattack
Ripjaws,Cannonbolt,Sendite,Tierra Nova,9,10,10,Receiveite,Ego the Living Planet,10,8,7,Ultimate Way Big
Walkatrout,Four Arms,Mostite,Vega,7,6,8,Threeite,Talos IV,8,7,10,Jetpack Alien
Feedback,Ultimate Swampfire,Sourceite,Pandora,10,5,7,Greenite,Tau Ceti,6,4,8,AmpFibian
Ultimate Cannonbolt,Ultimate Spidermonkey,Somebodyite,Tierra Nova,10,8,5,Formite,Rylos,10,8,5,Pesky Dust
Diamondhead,Big Chill,Particularite,Tierra Nova,9,4,7,Dealite,Tau Ceti,9,4,9,Chamalien
Gax,Ultimate Swampfire,Girlite,Alpha Centauri,7,6,10,Centuryite,Beta Hydri,9,10,5,Jury Rigg
Upchuck,Bloxx,Simpleite,Tierra Nova,7,7,8,Aite,Vulcan,5,10,5,Overflow
Overflow,Lodestar,Personite,Altair IV,5,6,6,Earlyite,Tierra Nova,9,4,7,Way Big
Shock Rock,Blitzwolfer,Actionite,Tau Ceti,7,8,8,Evidenceite,Nexus Prime,9,9,6,Overflow
Slapback,Eatle,Greenite,Sirius,9,5,7,Valueite,Krypton,5,6,6,Ghostfreak
Glitch Ben,Jetray,Oilite,Solaris,7,8,5,Spaceite,Hala,9,4,10,Overflow
Big Chill,Gravattack,Particularite,Alpha Centauri,8,4,5,Greenite,Talos IV,9,4,9,Chamalien
Eye Guy,Chamalien,Middleite,Tierra Nova,10,10,8,Particularite,Zantron,10,7,9,Spidermonkey
Ultimate Humungousaur,Ditto,Riskite,Tierra Nova,8,6,5,Aite,Rylos,9,10,5,Ultimate Gravattack
Humungousaur,Ultimate Way Big,Oilite,Vulcan,5,8,6,Aite,Vulcan,8,4,6,Blitzwolfer
Ultimate Humungousaur,Big Chill,Lateite,Vega,5,6,8,Decideite,Sirius,10,4,10,Lodestar
Slapback,Chamalien,Storeite,Hala,9,4,8,Personite,Talos IV,7,4,10,Ultimate Way Big
Hot Shot,Four Arms,Eastite,Vega,10,6,8,Sourceite,Krypton,5,7,10,Eatle
Toepick,Wildmutt,Actionite,Solaris,5,4,6,Chanceite,Hala,9,8,5,Astrodactyl
Diamondhead,Slapback,Centuryite,Hala,9,7,7,Greenite,Tierra Nova,9,8,6,Mole-Stache
Chromastone,Whampire,Totalite,Omega Centauri,9,4,8,Programite,Alpha Centauri,10,9,9,Ball Weevil
Snare-oh,AmpFibian,Aite,Krypton,8,10,8,Discussionite,Hala,5,6,5,Snare-oh
Atomix,Toepick,Programite,Vulcan,7,6,9,Aite,Vortis,8,10,5,Glitch Ben
Rath,Eatle,Bestite,Hala,7,6,6,Valueite,Orion Nebula,7,4,9,Grey Matter
Water Hazard,Echo Echo,Seaite,Solaris,9,10,8,Totalite,Solaris,5,6,10,Toepick
Glitch Ben,Ultimate Way Big,Acrossite,Nexus Prime,7,8,10,Groundite,Orion Nebula,10,8,9,Gravattack
Ghostfreak,Ditto,Threeite,Tau Ceti,8,6,8,Particularite,Tau Ceti,9,4,6,Ultimate Echo Echo
Kickin Hawk,NRG,Middleite,Nexus Prime,5,8,6,Respondite,Orion Nebula,6,6,6,Pesky Dust
Ditto,NRG,Eastite,Vortis,10,4,10,Respondite,Tau Ceti,6,10,6,Ghostfreak
Snare-oh,Way Big,Middleite,Xandar,5,7,7,Sendite,Tau Ceti,8,4,10,AmpFibian
Blitzwolfer,Snare-oh,Actionite,Altair IV,7,5,6,Herite,Krypton,8,10,8,Whampire
Lodestar,Four Arms,Bestite,Rylos,10,6,5,Threeite,Epsilon Eridani,5,9,10,Terraspin
Big Chill,AmpFibian,Programite,Alpha Centauri,7,10,8,Earlyite,Tierra Nova,5,8,8,Ghostfreak
Ultimate Way Big,Ultimate Way Big,Sendite,Solaris,10,7,6,Aite,Orion Nebula,9,8,7,Ultimate Echo Echo
Gravattack,Eatle,Storeite,Xandar,9,5,6,Valueite,Orion Nebula,5,6,6,Gravattack
Shocksquatch,Blitzwolfer,Everite,Tau Ceti,7,4,6,Minuteite,Zantron,10,4,8,Ultimate Echo Echo
Mole-Stache,Ghostfreak,Totalite,Omega Centauri,10,8,9,Girlite,Tierra Nova,10,10,10,Shocksquatch
Ditto,Ultimate Big Chill,Dealite,Hala,9,7,10,Particularite,Vortis,7,8,6,Overflow
Ripjaws,Ultimate Echo Echo,Herite,Tau Ceti,7,4,5,Totalite,Altair IV,7,4,8,Ultimate Wildmutt
Mole-Stache,Ultimate Big Chill,Girlite,Talos IV,5,9,10,Herite,Vortis,9,10,10,Ultimate Way Big
Chamalien,Chamalien,Sourceite,Zantron,9,7,6,Mostite,Alpha Centauri,8,10,6,Ultimate Swampfire
Crashhopper,Eatle,Minuteite,Vulcan,6,8,6,Valueite,Orion Nebula,5,7,9,Gravattack
Cannonbolt,Ultimate Echo Echo,Particularlyite,Xenon,7,10,7,Centuryite,Altair IV,7,4,7,Glitch Ben
Terraspin,Grey Matter,Taxite,Beta Hydri,9,8,9,Decideite,Orion Nebula,9,10,8,Terraspin
Gax,Terraspin,Evidenceite,Nexus Prime,10,5,8,Electionite,Zantron,7,6,10,Ultimate Swampfire
Ball Weevil,Upchuck,Yardite,Andromeda Prime,10,7,8,Thusite,Pandora,7,4,8,Armodrillo
Ultimate Big Chill,Ultimate Echo Echo,Faceite,Nebulon,9,7,8,Formite,Zantron,5,6,6,Ultimate Swampfire
Shocksquatch,Way Big,Everite,Xandar,9,5,5,Mostite,Tierra Nova,7,4,7,Ghostfreak
Ultimate Big Chill,Ultimate Swampfire,Sendite,Nebulon,10,5,8,Totalite,Altair IV,5,6,5,Heatblast
Jetpack Alien,Blitzwolfer,Ontoite,Zantron,9,5,9,Storeite,Ego the Living Planet,5,6,10,NRG
Atomix,Ultimate Way Big,Centuryite,Kratos IV,5,5,6,Threeite,Epsilon Eridani,5,6,8,Mole-Stache
Jetray,Grey Matter,Personite,Rylos,5,6,10,Threeite,Orion Nebula,9,6,5,Crashhopper
Ghostfreak,AmpFibian,Everite,Beta Hydri,9,7,7,Discussionite,Alpha Centauri,10,10,9,Big Chill
Ball Weevil,Overflow,Totalite,Hala,10,7,8,Centuryite,Nebulon,5,6,5,Ultimate Swampfire
XLR8,Whampire,Sourceite,Xenon,8,6,6,Centuryite,Sirius,5,8,9,Ultimate Swampfire
Shocksquatch,Lodestar,Chanceite,Altair IV,10,5,6,Earlyite,Rylos,10,6,7,Toepick
Blitzwolfer,Four Arms,Mostite,Vulcan,9,8,6,Chanceite,Xandar,8,8,9,Bloxx
Big Chill,Four Arms,Sendite,Solaris,5,5,7,Aite,Krypton,8,9,5,The Worst
AmpFibian,Ultimate Swampfire,Alsoite,Vega,5,4,10,Totalite,Altair IV,8,8,10,Stinkfly
Terraspin,Four Arms,Cellite,Tierra Nova,5,10,8,Ontoite,Vulcan,7,6,8,Ultimate Cannonbolt
Ghostfreak,Toepick,Loseite,Altair IV,9,4,7,Whereite,Alpha Centauri,6,8,7,The Worst
Big Chill,Terraspin,Girlite,Vortis,5,6,8,Formite,Rylos,7,7,5,The Worst
Snare-oh,Upgrade,Girlite,Epsilon Eridani,9,7,6,Minuteite,Vega,9,4,9,Ultimate Way Big
Cannonbolt,Gravattack,Minuteite,Andromeda Prime,9,6,8,Formite,Xandar,6,10,7,Snare-oh
Kickin Hawk,Ultimate Gravattack,Norite,Altair IV,6,9,5,Articleite,Sirius,7,4,5,Glitch Ben
Four Arms,Ultimate Gravattack,Decideite,Orion Nebula,10,10,10,Aite,Vulcan,7,10,7,Crashhopper
Diamondhead,Ultimate Big Chill,Eastite,Altair IV,5,4,10,Particularite,Zantron,5,7,6,Overflow
Gax,Ultimate Echo Echo,Evidenceite,Alpha Centauri,9,6,6,Simpleite,Sirius,10,8,6,Heatblast
Way Big,Jetray,Whereite,Vulcan,5,6,7,Earlyite,Zantron,8,4,5,Overflow
Upchuck,Chamalien,Lateite,Solaris,10,7,9,Particularite,Solaris,6,10,10,Jetpack Alien
Upgrade,Feedback,Simpleite,Zygara,6,6,5,Totalite,Beta Hydri,9,10,8,Ultimate Way Big
The Worst,Ultimate Big Chill,Aite,Talos IV,8,4,9,Agentite,Vulcan,8,6,6,Jetray
Frankenstrike,Wildmutt,Storeite,Talos IV,8,4,9,Chanceite,Krypton,5,7,10,Terraspin
Gax,Pesky Dust,Sendite,Ego the Living Planet,6,8,7,Leaderite,Hala,6,4,10,Humungousaur
Four Arms,Ultimate Way Big,Littleite,Tierra Nova,5,8,6,Threeite,Orion Nebula,8,7,5,Wildmutt
Jetray,Glitch Ben,Lateite,Kratos IV,10,10,6,Electionite,Vulcan,8,5,10,Glitch Ben
Ultimate Humungousaur,Armodrillo,Respondite,Vega,9,10,9,Herite,Tau Ceti,5,4,6,Way Big
Eye Guy,Way Big,Somebodyite,Beta Hydri,9,7,5,Mostite,Kratos IV,10,10,6,Gravattack
Pesky Dust,Ultimate Swampfire,Alsoite,Hala,9,5,8,Darkite,Ego the Living Planet,6,10,10,Ultimate Way Big
Feedback,Armodrillo,Sourceite,Talos IV,8,4,5,Particularite,Altair IV,10,6,7,Glitch Ben
Spidermonkey,Ultimate Swampfire,Aite,Tau Ceti,7,7,5,Centuryite,Sirius,10,4,9,Mole-Stache
Feedback,Echo Echo,Yardite,Solaris,9,6,8,Darkite,Nebulon,9,8,6,Ultimate Swampfire
Astrodactyl,Blitzwolfer,Oilite,Beta Hydri,5,8,5,Storeite,Vulcan,6,9,9,Goop
Crashhopper,Jetray,Respondite,Kratos IV,9,6,5,Sourceite,Tau Ceti,9,4,10,Brainstorm
Gravattack,Four Arms,Storeite,Orion Nebula,10,4,6,Decideite,Epsilon Eridani,9,9,5,Terraspin
Slapback,Four Arms,Riskite,Tierra Nova,10,4,10,Threeite,Hala,5,7,6,Jetray
Humungousaur,Lodestar,Particularlyite,Talos IV,9,6,9,Mostite,Hala,5,8,10,Glitch Ben
Toepick,Four Arms,Actionite,Rylos,5,6,8,Decideite,Orion Nebula,7,6,5,Grey Matter
Upchuck,Snare-oh,Somebodyite,Tierra Nova,9,6,7,Whereite,Altair IV,7,4,9,Cannonbolt
Ultimate Echo Echo,Upgrade,Everite,Sirius,5,4,8,Thusite,Solaris,6,4,7,Ultimate Gravattack
Ultimate Spidermonkey,Chamalien,Totalite,Xandar,9,4,5,Electionite,Solaris,5,8,8,Ultimate Echo Echo
Glitch Ben,AmpFibian,Workite,Talos IV,5,5,10,Articleite,Rylos,8,4,8,Ultimate Humungousaur
Blitzwolfer,Eatle,Respondite,Zygara,7,4,8,Chanceite,Krypton,5,10,5,Way Big
Jetray,Cannonbolt,Particularlyite,Altair IV,10,8,8,Minuteite,Beta Hydri,10,9,8,Overflow
Wildvine,Ultimate Swampfire,Townite,Ego the Living Planet,7,4,5,Centuryite,Alpha Centauri,8,4,7,Snare-oh
Ultimate Echo Echo,Ultimate Swampfire,Darkite,Hala,9,5,8,Receiveite,Ego the Living Planet,7,10,5,Humungousaur
Shock Rock,Jetpack Alien,Mostite,Vega,10,4,8,Actite,Vega,8,8,5,Eatle
