alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Rath,Ditto,Cellite,Alpha Centauri,5,8,10,Groundite,Hala,8,4,6,Ditto
Rath,Eatle,Bestite,Vega,9,5,8,Valueite,Orion Nebula,5,7,5,Rath
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Herite,Orion Nebula,10,10,7,Humungousaur
Overflow,Big Chill,Receiveite,Xandar,7,6,10,Sourceite,Vortis,9,6,6,Overflow
Four Arms,Wildmutt,Decideite,Vortis,10,5,8,Chanceite,Epsilon Eridani,5,4,5,Ultimate Cannonbolt
Overflow,Big Chill,Receiveite,Epsilon Eridani,10,10,8,Sourceite,Krypton,7,5,8,Overflow
Slapback,Ultimate Echo Echo,Personite,Hala,9,4,7,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Brainstorm,Ditto,Somebodyite,Xenon,7,4,7,Workite,Orion Nebula,10,6,7,Terraspin
Alien X,Ultimate Big Chill,Indeedite,Andromeda Prime,7,8,6,Herite,Nebulon,10,10,7,Cannonbolt
Walkatrout,Wildmutt,Taxite,Vulcan,5,9,7,Chanceite,Epsilon Eridani,8,6,8,Gravattack
Four Arms,Lodestar,Decideite,Tau Ceti,5,4,10,Cellite,Krypton,6,8,10,Lodestar
Walkatrout,Four Arms,Formite,Alpha Centauri,5,5,10,Decideite,Krypton,9,6,5,Way Big
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,9,9,Dealite,Tau Ceti,10,8,5,Ultimate Wildmutt
Frankenstrike,Snare-oh,Actionite,Altair IV,7,7,5,Dealite,Krypton,7,8,10,Way Big
Astrodactyl,Ultimate Cannonbolt,Acrossite,Vortis,9,5,8,Spaceite,Alpha Centauri,5,6,7,Big Chill
Frankenstrike,Walkatrout,Actionite,Rylos,7,4,10,Taxite,Krypton,5,10,10,Frankenstrike
Overflow,Big Chill,Receiveite,Vega,6,7,8,Sourceite,Vortis,9,5,10,Way Big
Whampire,Eatle,Riskite,Beta Hydri,9,5,8,Valueite,Orion Nebula,5,7,5,Gravattack
Rath,Wildmutt,Bestite,Hala,5,4,5,Chanceite,Epsilon Eridani,8,4,6,Rath
Lodestar,Ultimate Way Big,Cellite,Rylos,5,8,10,Threeite,Krypton,10,4,7,Humungousaur
Walkatrout,Ultimate Wildmutt,Taxite,Tau Ceti,10,9,10,Respondite,Altair IV,9,8,6,Jetpack Alien
Frankenstrike,Four Arms,Actionite,Rylos,10,9,6,Decideite,Epsilon Eridani,5,6,7,Frankenstrike
Walkatrout,Grey Matter,Taxite,Solaris,9,9,9,Groundite,Krypton,7,4,6,Ultimate Way Big
Shock Rock,Eatle,Programite,Altair IV,9,10,10,Actite,Nebulon,10,10,5,Fasttrack
Four Arms,Eatle,Decideite,Vega,8,5,8,Valueite,Epsilon Eridani,5,4,5,Ultimate Cannonbolt
Frankenstrike,Armodrillo,Actionite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Ultimate Humungousaur,Jetray,Togetherite,Altair IV,9,10,6,Dealite,Tau Ceti,10,10,9,Ultimate Humungousaur
Frankenstrike,Eatle,Actionite,Vortis,9,5,8,Valueite,Orion Nebula,5,4,5,Gravattack
Alien X,Ultimate Big Chill,Indeedite,Altair IV,7,10,6,Herite,Krypton,9,10,10,Ultimate Big Chill
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
Frankenstrike,Jetray,Actionite,Kratos IV,10,4,8,Dealite,Krypton,9,10,10,Way Big
Astrodactyl,Eatle,Littleite,Rylos,9,6,10,Valueite,Orion Nebula,10,7,7,Astrodactyl
Alien X,Ultimate Big Chill,Indeedite,Andromeda Prime,7,8,6,Herite,Krypton,9,10,10,Ultimate Big Chill
Ultimate Humungousaur,Jetray,Earlyite,Vega,7,4,6,Dealite,Krypton,9,8,10,Lodestar
Rath,Eatle,Bestite,Rylos,5,8,10,Valueite,Orion Nebula,10,4,7,Humungousaur
Way Big,Eatle,Riskite,Vega,7,4,8,Valueite,Orion Nebula,8,4,5,Four Arms
Frankenstrike,Jetray,Actionite,Altair IV,7,4,5,Dealite,Krypton,6,4,10,Way Big
Walkatrout,Grey Matter,Taxite,Vulcan,5,8,10,Groundite,Krypton,8,4,6,Grey Matter
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,10,9,Terraspin
Ultimate Wildmutt,Jetpack Alien,Respondite,Vega,10,9,5,Townite,Tau Ceti,7,8,8,Way Big
Diamondhead,Overflow,Evidenceite,Vega,7,4,5,Receiveite,Vulcan,6,7,8,Diamondhead
Jetray,Ultimate Wildmutt,Dealite,Tau Ceti,5,8,9,Respondite,Altair IV,9,8,5,Ultimate Wildmutt
Four Arms,Wildmutt,Decideite,Hala,8,10,8,Chanceite,Xandar,8,4,9,Ditto
Rath,Ultimate Way Big,Bestite,Hala,9,5,8,Threeite,Orion Nebula,8,4,6,Rath
Ultimate Wildmutt,Wildmutt,Respondite,Tierra Nova,10,5,10,Townite,Tau Ceti,8,6,8,Atomix
Rath,Eatle,Bestite,Vega,7,8,8,Valueite,Orion Nebula,8,4,5,Rath
Atomix,Big Chill,Eastite,Xandar,8,10,8,Minuteite,Vortis,9,7,10,Diamondhead
Overflow,Big Chill,Receiveite,Nebulon,6,7,10,Sourceite,Vortis,9,5,8,Overflow
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,9,6,5,Threeite,Hala,7,4,9,Terraspin
Frankenstrike,Armodrillo,Particularlyite,Altair IV,7,10,10,Discussionite,Tierra Nova,5,10,10,Fasttrack
Shock Rock,Eatle,Littleite,Vega,7,7,9,Valueite,Orion Nebula,5,4,5,Eatle
Slapback,Bloxx,Personite,Omega Centauri,9,6,6,Agentite,Rylos,10,10,5,Cannonbolt
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,6,Sendite,Nebulon,10,10,5,Fasttrack
Ultimate Humungousaur,Jetray,Togetherite,Vega,9,4,9,Dealite,Krypton,9,8,10,Lodestar
Ultimate Way Big,Overflow,Threeite,Krypton,7,4,6,Receiveite,Nebulon,6,7,8,Ultimate Way Big
Gravattack,Wildmutt,Greenite,Kratos IV,9,7,6,Chanceite,Epsilon Eridani,8,6,9,Gravattack
Rath,Eatle,Bestite,Vega,5,5,10,Valueite,Epsilon Eridani,9,8,5,Way Big
Lodestar,Wildmutt,Cellite,Xandar,8,8,9,Chanceite,Epsilon Eridani,9,6,6,Lodestar
Toepick,Big Chill,Whereite,Epsilon Eridani,6,7,10,Sourceite,Beta Hydri,9,4,8,Big Chill
Terraspin,Ultimate Way Big,Mostite,Andromeda Prime,6,6,9,Threeite,Krypton,9,10,10,Terraspin
Frankenstrike,Snare-oh,Actionite,Vega,7,9,9,Aite,Krypton,7,10,10,Way Big
Shock Rock,Ultimate Big Chill,Indeedite,Andromeda Prime,7,8,6,Herite,Krypton,9,10,10,Lodestar
NRG,Ultimate Big Chill,Earlyite,Beta Hydri,9,10,10,Herite,Krypton,9,10,10,Ultimate Big Chill
Gravattack,Wildmutt,Greenite,Hala,5,7,5,Chanceite,Hala,8,9,10,Toepick
Frankenstrike,Wildmutt,Actionite,Rylos,10,10,6,Chanceite,Epsilon Eridani,8,6,9,Gravattack
Slapback,Way Big,Personite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Alien X,Ultimate Big Chill,Indeedite,Andromeda Prime,7,8,6,Herite,Krypton,9,10,10,Ultimate Big Chill
Alien X,Ultimate Big Chill,Indeedite,Andromeda Prime,7,5,6,Herite,Krypton,9,10,10,Ultimate Swampfire
Blitzwolfer,Wildmutt,Storeite,Rylos,10,7,6,Chanceite,Xandar,7,6,10,Toepick
Frankenstrike,Snare-oh,Actionite,Altair IV,10,5,6,Aite,Xandar,5,6,7,Gax
Ultimate Swampfire,Big Chill,Minuteite,Ego the Living Planet,9,7,10,Sourceite,Rylos,9,5,6,Big Chill
Shock Rock,Eatle,Littleite,Rylos,8,8,6,Valueite,Krypton,9,4,10,Humungousaur
Terraspin,Big Chill,Mostite,Ego the Living Planet,9,8,6,Sourceite,Krypton,9,10,9,Lodestar
Lodestar,Ultimate Way Big,Cellite,Solaris,8,8,6,Threeite,Hala,10,4,7,Lodestar
Alien X,Ultimate Big Chill,Colorite,Sirius,9,10,9,Actite,Zantron,9,8,10,Crashhopper
Mole-Stache,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Gravattack,Wildmutt,Greenite,Kratos IV,9,6,6,Chanceite,Epsilon Eridani,7,6,9,Gravattack
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,9,10,10,Slapback
Lodestar,Wildmutt,Cellite,Vega,7,4,8,Chanceite,Orion Nebula,8,6,5,Lodestar
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Rath,Eatle,Bestite,Vega,7,4,8,Valueite,Orion Nebula,8,4,5,Four Arms
Four Arms,Wildmutt,Decideite,Tierra Nova,10,9,8,Chanceite,Epsilon Eridani,8,6,8,Wildmutt
Way Big,Four Arms,Formite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Way Big
Lodestar,Wildmutt,Cellite,Vulcan,5,9,5,Chanceite,Epsilon Eridani,8,4,6,Grey Matter
Alien X,Ultimate Big Chill,Indeedite,Rylos,9,8,10,Herite,Krypton,9,10,7,Ultimate Big Chill
Overflow,Big Chill,Whereite,Vulcan,5,9,7,Sourceite,Krypton,7,8,8,Toepick
Ultimate Humungousaur,Jetray,Togetherite,Altair IV,5,10,5,Dealite,Hala,9,8,9,Slapback
Walkatrout,Four Arms,Taxite,Tau Ceti,7,9,10,Decideite,Krypton,7,8,5,Way Big
Terraspin,Ultimate Way Big,Mostite,Epsilon Eridani,10,9,7,Threeite,Krypton,7,4,9,Terraspin
Slapback,Bloxx,Personite,Hala,9,6,6,Agentite,Hala,10,10,9,Slapback
Alien X,Ultimate Big Chill,Indeedite,Solaris,8,8,6,Herite,Krypton,9,10,10,Lodestar
Shock Rock,Eatle,Littleite,Rylos,7,10,8,Valueite,Orion Nebula,5,4,6,Eatle
Terraspin,Ultimate Way Big,Mostite,Tierra Nova,9,6,6,Threeite,Sirius,9,10,7,Terraspin
Shock Rock,Ultimate Big Chill,Littleite,Rylos,7,4,10,Herite,Krypton,9,10,10,Lodestar
Four Arms,Wildmutt,Decideite,Tierra Nova,7,4,8,Chanceite,Orion Nebula,8,4,5,Wildmutt
Walkatrout,Big Chill,Mostite,Nebulon,9,10,7,Sourceite,Krypton,9,10,9,Terraspin
Shock Rock,Eatle,Formite,Vega,7,4,8,Valueite,Orion Nebula,5,7,7,Eatle
Four Arms,Wildmutt,Decideite,Kratos IV,5,10,5,Chanceite,Epsilon Eridani,8,4,6,Gravattack
Shock Rock,Eatle,Littleite,Rylos,9,10,8,Valueite,Orion Nebula,5,4,6,Eatle
Frankenstrike,Snare-oh,Actionite,Vega,7,7,9,Aite,Vulcan,5,6,7,Frankenstrike
Slapback,Bloxx,Personite,Andromeda Prime,9,8,9,Agentite,Krypton,9,8,10,Slapback
Fasttrack,Ultimate Big Chill,Withoutite,Sirius,9,10,9,Herite,Krypton,9,10,10,Ultimate Big Chill
Rath,Eatle,Bestite,Vega,5,8,6,Valueite,Orion Nebula,5,7,7,Rath
Four Arms,Snare-oh,Decideite,Vega,8,7,5,Aite,Vulcan,7,6,7,Way Big
Overflow,Big Chill,Receiveite,Pandora,9,7,6,Sourceite,Vortis,9,5,8,Big Chill
Slapback,Wildmutt,Personite,Hala,9,5,5,Chanceite,Epsilon Eridani,8,9,9,Gravattack
Lodestar,Eatle,Decideite,Vega,7,4,8,Chanceite,Orion Nebula,8,4,5,Wildmutt
Terraspin,Ultimate Way Big,Mostite,Tierra Nova,9,6,6,Sourceite,Hala,9,10,9,Terraspin
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,10,7,Threeite,Hala,7,5,8,Terraspin
Lodestar,Grey Matter,Cellite,Vortis,8,8,6,Groundite,Krypton,7,4,6,Lodestar
Lodestar,Four Arms,Cellite,Alpha Centauri,5,8,10,Decideite,Rylos,8,6,7,Slapback
Gravattack,Wildmutt,Greenite,Vortis,9,7,6,Chanceite,Orion Nebula,8,6,9,Gravattack
Terraspin,Grey Matter,Mostite,Orion Nebula,10,6,9,Threeite,Krypton,7,4,6,Terraspin
Alien X,Jetray,Indeedite,Alpha Centauri,8,4,6,Dealite,Krypton,9,4,10,Lodestar
Frankenstrike,Jetray,Earlyite,Kratos IV,9,4,8,Dealite,Krypton,9,7,10,Lodestar
Gravattack,Wildmutt,Greenite,Talos IV,9,6,6,Chanceite,Epsilon Eridani,7,6,9,Terraspin
Lodestar,Grey Matter,Cellite,Vulcan,5,9,9,Groundite,Krypton,7,4,6,Grey Matter
Overflow,Big Chill,Receiveite,Epsilon Eridani,10,9,7,Sourceite,Krypton,9,5,8,Jetpack Alien
Humungousaur,Ultimate Gravattack,Nameite,Alpha Centauri,5,5,10,Actite,Krypton,9,9,5,Stinkfly
Ultimate Wildmutt,Big Chill,Togetherite,Altair IV,5,9,5,Townite,Tau Ceti,8,8,9,Slapback
Rath,Eatle,Bestite,Vega,8,4,8,Valueite,Orion Nebula,5,7,5,Eatle
Walkatrout,Ultimate Wildmutt,Colorite,Vega,9,8,9,Respondite,Krypton,9,8,10,Ultimate Wildmutt
Gravattack,Wildmutt,Greenite,Epsilon Eridani,9,9,6,Chanceite,Epsilon Eridani,7,6,9,Gravattack
Shock Rock,Ultimate Gravattack,Indeedite,Vega,5,4,6,Actite,Krypton,9,8,7,Lodestar
Terraspin,Big Chill,Storeite,Pandora,9,7,6,Sourceite,Vortis,9,5,9,Clockwork
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Overflow,Wildmutt,Greenite,Vulcan,5,6,6,Chanceite,Krypton,7,6,10,Gravattack
Crashhopper,Jetray,Colorite,Vega,7,10,5,Particularite,Zantron,5,10,5,Crashhopper
Rath,Eatle,Bestite,Vega,7,4,8,Valueite,Orion Nebula,10,4,7,Rath
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Chanceite,Epsilon Eridani,8,6,5,Wildmutt
Rath,Eatle,Bestite,Zygara,9,5,8,Valueite,Orion Nebula,5,4,5,Rath
Slapback,Ultimate Way Big,Personite,Hala,9,5,8,Agentite,Hala,5,4,5,Gravattack
Frankenstrike,Ultimate Big Chill,Actionite,Rylos,9,5,8,Herite,Krypton,9,4,10,NRG
Ultimate Humungousaur,Big Chill,Togetherite,Vega,10,4,10,Sourceite,Krypton,9,8,10,Lodestar
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,5,Groundite,Epsilon Eridani,8,4,6,Grey Matter
Atomix,Glitch Ben,Eastite,Sirius,10,5,8,Oilite,Vega,9,9,8,Atomix
Overflow,Big Chill,Receiveite,Xandar,9,10,8,Sourceite,Vortis,9,7,10,Overflow
Rath,Eatle,Bestite,Nebulon,7,10,5,Valueite,Orion Nebula,8,4,5,Rath
Ultimate Humungousaur,Big Chill,Togetherite,Ego the Living Planet,10,4,8,Sourceite,Tau Ceti,9,10,10,Ultimate Humungousaur
Four Arms,Wildmutt,Decideite,Xandar,7,6,9,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Overflow,Big Chill,Centuryite,Xandar,9,10,6,Sourceite,Vortis,9,7,8,Overflow
Crashhopper,Jetray,Colorite,Vega,7,4,9,Dealite,Krypton,5,8,10,Crashhopper
Walkatrout,Grey Matter,Taxite,Hala,6,6,9,Groundite,Hala,8,4,6,Slapback
Ultimate Wildmutt,Four Arms,Respondite,Vega,7,9,9,Aite,Vulcan,5,10,5,Way Big
Toepick,Wildmutt,Whereite,Xandar,7,6,9,Chanceite,Epsilon Eridani,8,6,9,Blitzwolfer
Blitzwolfer,Big Chill,Storeite,Talos IV,9,6,6,Sourceite,Xandar,7,6,9,Gravattack
Blitzwolfer,Big Chill,Storeite,Talos IV,9,6,6,Sourceite,Sirius,9,10,9,Clockwork
Toepick,Toepick,Whereite,Vega,7,7,9,Whereite,Talos IV,9,6,9,Toepick
Rath,Eatle,Bestite,Vega,8,5,8,Valueite,Orion Nebula,5,4,6,Rath
Overflow,Big Chill,Receiveite,Epsilon Eridani,8,6,8,Sourceite,Vortis,9,7,6,Wildmutt
Terraspin,Ultimate Way Big,Mostite,Omega Centauri,10,6,6,Threeite,Sirius,10,10,7,Terraspin
Slapback,Toepick,Personite,Hala,9,5,6,Agentite,Xandar,8,6,9,Gax
Alien X,Bloxx,Acrossite,Tierra Nova,9,6,6,Agentite,Sirius,10,10,7,Ultimate Big Chill
Rath,Ultimate Way Big,Bestite,Orion Nebula,5,7,8,Threeite,Orion Nebula,8,4,6,Rath
Shock Rock,AmpFibian,Earlyite,Vega,7,4,10,Valueite,Krypton,5,8,10,Armodrillo
Rath,Eatle,Bestite,Vega,7,6,6,Valueite,Orion Nebula,5,7,5,Rath
Walkatrout,Grey Matter,Taxite,Orion Nebula,10,6,7,Groundite,Krypton,7,4,6,Terraspin
Lodestar,Grey Matter,Taxite,Ego the Living Planet,5,8,10,Groundite,Hala,9,4,8,Jury Rigg
Frankenstrike,Jetray,Actionite,Nexus Prime,10,7,8,Dealite,Tau Ceti,7,10,10,Way Big
Jetray,Jetray,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Ultimate Swampfire,Jury Rigg,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Ultimate Way Big
Walkatrout,Grey Matter,Taxite,Vulcan,10,6,7,Threeite,Krypton,9,4,6,Terraspin
Blitzwolfer,Toepick,Storeite,Talos IV,9,5,6,Whereite,Xandar,5,6,9,Gravattack
Lodestar,Grey Matter,Cellite,Ego the Living Planet,8,8,6,Groundite,Krypton,7,4,6,Lodestar
Frankenstrike,Snare-oh,Actionite,Vega,7,9,5,Aite,Vulcan,5,6,7,Way Big
Ultimate Humungousaur,Big Chill,Togetherite,Ego the Living Planet,5,10,5,Sourceite,Hala,9,10,9,Ultimate Big Chill
Shock Rock,Eatle,Littleite,Vega,7,5,6,Valueite,Orion Nebula,5,8,5,Crashhopper
Lodestar,Wildmutt,Cellite,Xenon,7,4,5,Chanceite,Orion Nebula,8,6,10,Lodestar
Frankenstrike,Eatle,Actionite,Vega,8,4,8,Valueite,Epsilon Eridani,5,4,5,Glitch Ben
Walkatrout,Wildmutt,Taxite,Vulcan,5,9,5,Chanceite,Epsilon Eridani,8,4,6,Grey Matter
Pesky Dust,NRG,Simpleite,Zantron,6,8,7,Earlyite,Krypton,7,8,10,Way Big
Alien X,Ultimate Big Chill,Indeedite,Omega Centauri,9,6,6,Herite,Krypton,10,10,7,Ultimate Big Chill
Rath,Grey Matter,Bestite,Orion Nebula,5,7,5,Groundite,Krypton,8,4,6,Rath
Gravattack,Wildmutt,Greenite,Talos IV,9,6,6,Chanceite,Epsilon Eridani,7,6,9,Way Big
Walkatrout,Slapback,Taxite,Vulcan,5,4,5,Personite,Hala,6,6,5,Slapback
Ultimate Humungousaur,Jetray,Dealite,Sirius,10,4,9,Dealite,Krypton,6,8,10,Lodestar
Walkatrout,Jury Rigg,Dealite,Alpha Centauri,8,4,6,Toughite,Krypton,6,4,6,Ditto
Frankenstrike,Snare-oh,Actionite,Vega,7,9,5,Aite,Vulcan,5,6,7,Way Big
Ultimate Wildmutt,Wildmutt,Respondite,Altair IV,10,5,6,Whereite,Xandar,8,9,9,Jetpack Alien
Shock Rock,Eatle,Littleite,Rylos,9,5,8,Valueite,Orion Nebula,5,7,6,Gravattack
Frankenstrike,Jetray,Actionite,Krypton,9,4,10,Dealite,Krypton,9,10,10,Ultimate Big Chill
Walkatrout,Wildmutt,Taxite,Vulcan,5,9,6,Chanceite,Epsilon Eridani,8,6,10,Grey Matter
Alien X,Ultimate Big Chill,Indeedite,Beta Hydri,7,4,10,Particularite,Krypton,9,8,10,Ultimate Swampfire
Shocksquatch,Ultimate Gravattack,Everite,Omega Centauri,9,6,10,Actite,Rylos,10,10,7,Cannonbolt
Rath,Eatle,Bestite,Vega,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Way Big,Four Arms,Formite,Tierra Nova,10,5,10,Decideite,Epsilon Eridani,8,4,5,Lodestar
Frankenstrike,Ultimate Gravattack,Acrossite,Altair IV,9,5,8,Actite,Rylos,10,4,5,Ultimate Spidermonkey
Fasttrack,Big Chill,Programite,Krypton,9,9,6,Sourceite,Krypton,9,10,9,Ultimate Big Chill
Alien X,Ultimate Big Chill,Indeedite,Andromeda Prime,5,8,6,Herite,Krypton,9,8,7,Lodestar
Frankenstrike,Gutrot,Actionite,Kratos IV,10,7,8,Thusite,Rylos,9,10,9,Blitzwolfer
Shock Rock,Eatle,Littleite,Rylos,7,5,10,Valueite,Orion Nebula,5,9,9,Frankenstrike
Toepick,Blitzwolfer,Whereite,Kratos IV,10,7,8,Storeite,Talos IV,9,6,10,Blitzwolfer
Terraspin,Ultimate Way Big,Cellite,Solaris,5,8,7,Threeite,Hala,10,4,7,Terraspin
Ultimate Swampfire,Lodestar,Centuryite,Solaris,8,4,6,Cellite,Krypton,9,5,10,Lodestar
Lodestar,Ultimate Way Big,Cellite,Rylos,6,8,6,Threeite,Krypton,10,10,7,Lodestar
Frankenstrike,Four Arms,Actionite,Vega,7,7,5,Decideite,Vulcan,5,8,10,Way Big
Shock Rock,Eatle,Formite,Vega,5,8,10,Valueite,Epsilon Eridani,9,6,5,Eatle
Ultimate Humungousaur,Big Chill,Togetherite,Tau Ceti,10,8,8,Sourceite,Krypton,9,8,10,Lodestar
Slapback,Eatle,Personite,Hala,9,6,6,Valueite,Orion Nebula,10,4,7,Rath
Shock Rock,Eatle,Littleite,Rylos,7,6,10,Valueite,Orion Nebula,5,7,5,Eatle
Walkatrout,Wildmutt,Taxite,Vulcan,5,6,6,Chanceite,Krypton,8,6,6,Grey Matter
Lodestar,Ultimate Way Big,Cellite,Xenon,7,8,7,Threeite,Orion Nebula,10,4,7,Terraspin
Terraspin,Ultimate Way Big,Mostite,Solaris,9,6,7,Threeite,Hala,9,10,9,Terraspin
Feedback,Lodestar,Norite,Beta Hydri,9,4,10,Cellite,Krypton,6,8,10,Feedback
Rath,Eatle,Bestite,Vega,8,4,8,Valueite,Orion Nebula,5,7,5,Eatle
Lodestar,Ultimate Way Big,Cellite,Vega,6,8,10,Threeite,Alpha Centauri,8,4,6,Ditto
Walkatrout,Grey Matter,Taxite,Vulcan,9,6,7,Groundite,Krypton,7,4,6,Terraspin
Terraspin,Grey Matter,Mostite,Vulcan,10,6,7,Threeite,Hala,7,4,8,Terraspin
Rath,Eatle,Bestite,Vega,8,4,8,Valueite,Orion Nebula,5,7,5,Eatle
Frankenstrike,Eatle,Actionite,Tierra Nova,9,7,8,Valueite,Orion Nebula,5,7,6,Gravattack
Terraspin,Ultimate Way Big,Mostite,Solaris,6,6,7,Threeite,Hala,7,4,6,Terraspin
Frankenstrike,Jetray,Actionite,Nexus Prime,10,7,8,Dealite,Krypton,9,8,10,Way Big
Shock Rock,Eatle,Littleite,Rylos,7,6,10,Valueite,Orion Nebula,10,10,5,Humungousaur
Shock Rock,Eatle,Littleite,Rylos,7,4,6,Valueite,Krypton,6,4,10,Eatle
Slapback,Bloxx,Personite,Hala,9,9,5,Agentite,Hala,8,10,9,Slapback
Alien X,AmpFibian,Indeedite,Beta Hydri,7,8,10,Particularite,Krypton,9,8,10,Ultimate Swampfire
Overflow,Big Chill,Receiveite,Epsilon Eridani,8,6,10,Sourceite,Vortis,9,6,6,Wildmutt
Gravattack,Wildmutt,Greenite,Kratos IV,7,4,6,Chanceite,Orion Nebula,8,6,9,Gravattack
Frankenstrike,Snare-oh,Actionite,Nexus Prime,6,7,7,Aite,Vulcan,5,6,7,Frankenstrike
Pesky Dust,Toepick,Simpleite,Nexus Prime,9,7,6,Whereite,Xandar,9,5,9,Pesky Dust
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Ultimate Humungousaur,Big Chill,Minuteite,Krypton,9,7,10,Sourceite,Vortis,9,10,8,Overflow
Overflow,Big Chill,Receiveite,Xandar,9,10,8,Sourceite,Vortis,7,7,10,Blitzwolfer
Terraspin,Ultimate Way Big,Mostite,Solaris,9,6,9,Threeite,Sirius,9,10,6,Terraspin
Four Arms,Wildmutt,Decideite,Altair IV,8,9,8,Chanceite,Epsilon Eridani,8,6,8,Wildmutt
Slapback,Eatle,Personite,Altair IV,9,5,6,Valueite,Hala,5,10,5,Gravattack
Ultimate Humungousaur,Big Chill,Indeedite,Altair IV,9,10,6,Sourceite,Sirius,9,10,9,Ultimate Big Chill
The Worst,Ultimate Way Big,Candidateite,Solaris,8,8,6,Threeite,Hala,7,4,6,Ultimate Way Big
Overflow,Big Chill,Receiveite,Epsilon Eridani,10,7,10,Sourceite,Vortis,9,8,8,Wildmutt
Terraspin,Ultimate Way Big,Mostite,Andromeda Prime,9,6,6,Agentite,Hala,9,10,9,Terraspin
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,7,4,10,Jetray
Lodestar,Ultimate Way Big,Cellite,Rylos,5,8,10,Threeite,Rylos,10,4,7,Humungousaur
Frankenstrike,Wildmutt,Actionite,Hala,10,7,8,Chanceite,Epsilon Eridani,8,4,9,Gravattack
Slapback,Eatle,Personite,Vega,10,10,8,Valueite,Epsilon Eridani,5,4,5,Slapback
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Krypton,7,10,6,Terraspin
Ultimate Way Big,Ultimate Echo Echo,Threeite,Hala,9,4,6,Totalite,Nebulon,6,7,10,Upgrade
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,6,Sourceite,Sirius,9,10,9,Terraspin
Gravattack,Wildmutt,Storeite,Talos IV,9,6,6,Chanceite,Epsilon Eridani,7,6,9,Gravattack
Rath,Eatle,Bestite,Vega,7,4,8,Valueite,Orion Nebula,5,4,5,Rath
Toepick,Way Big,Whereite,Xandar,9,7,8,Minuteite,Talos IV,9,6,10,Blitzwolfer
Lodestar,Ultimate Way Big,Cellite,Rylos,6,8,6,Threeite,Krypton,10,4,7,Lodestar
Ultimate Wildmutt,Snare-oh,Respondite,Altair IV,9,5,5,Townite,Hala,8,10,9,Slapback
Shock Rock,Eatle,Earlyite,Vega,7,9,10,Valueite,Vulcan,5,10,5,Eatle
Walkatrout,Ditto,Taxite,Solaris,6,8,9,Workite,Krypton,8,4,6,Ditto
Alien X,Ultimate Big Chill,Indeedite,Beta Hydri,7,4,10,Herite,Krypton,9,10,10,Lodestar
Slapback,Eatle,Personite,Tierra Nova,9,5,8,Valueite,Orion Nebula,5,10,5,Gravattack
Ultimate Humungousaur,Jetray,Togetherite,Tau Ceti,10,8,10,Dealite,Krypton,6,8,10,Lodestar
Rath,Eatle,Bestite,Vega,8,5,8,Valueite,Orion Nebula,5,7,5,Rath
Shock Rock,Eatle,Littleite,Rylos,9,5,8,Valueite,Orion Nebula,5,7,5,Eatle
Overflow,Big Chill,Receiveite,Vega,6,7,10,Sourceite,Vortis,9,5,10,Way Big
Walkatrout,Wildmutt,Taxite,Vulcan,5,9,7,Chanceite,Epsilon Eridani,8,9,8,Wildmutt
